id,term,description,source,collected_date
495,특약보험료 / /,"생명보험에서 특약은 주계약의 보험상품에 부가하는 것인데, 부가함으로써 주계약의 납부내용을 확대하고, 피보험 범위를 넓히게 되는 것이 일반적이다. 특약을 부가한 경우, 대개는 주계약보험료와는 별도로 거기에 따른 할증 보험료를 지급하게 되어 있다. 이 보험료를 특약 보험료라고 한다.",DB생명,2025-08-14 13:18:54
160,특약재보험,"원수보험회사와 재보험회사 사이에 미리 거래내용, 조건 등을 정한 재보험특약을 체결해 놓고, 원수보험회사는 여기에 합치되는 원수보험계약이라면 선택의 여지없이 무조건 재보험하며, 상대방의 재보험회사도 반드시 인수한다는 재보험방식을 말한다. 특약재보험에는 비례재보험특약 ̇초과액 재보험특약 및 초과손해액 재보험특약이 있다.",KIDI_BIGIN,2025-08-13 17:22:51
161,특정분손,→ .,KIDI_BIGIN,2025-08-13 17:22:51
162,특정사고,"해상보험사고중 어떤 종류의 사고는 그로 인하여 발생한 단독해손에 대하여 면책비율의 적용을 받지 않게 되어 있으나 그러한 사고를 실무적으로 특정사고라고 하며 특정사고로 인하여 발생한 단독해손을 특정분손이라고 한다. 선박기타의 수송용구의 침몰, 좌초, 교사, 화재, 타물과의 충돌, 탈선 또는 전복으로 인해 발생한 분손, 선적 하역 또는 환적중의 화물추락에 의한 매개포장당의 전손이 특정분손이다. 그리고 이 특정분손을 발생케 한 사고를 특정사고라고 한다. 단독해손을 담보하지 않기로 되어 있는 분손부담보(...)조건의 보험계약에 있어서도 특정분손인 단독해손은 담보되게 되어 있다 .",KIDI_BIGIN,2025-08-13 17:22:51
716,특정암,"식도의 악성신생물, 간 및 간내 담관의 악성신생물, 담낭의 악성신생물, 기타 및 담도의 상세불명 부분의 악성신생물, 췌장의 악성신생물, 기관의 악성신생물, 기관지 및 폐의 악성신생물, 뼈 및 관절연골의 악성신생물, 뇌 및 중추신경계통의 기타부분의 악성신생물, 림프, 조혈 및 관련조직의 악성신생물",KNIA,2025-08-14 12:21:26
163,특종보험,"본래는 손해보험 중에서 해상보험과 화재보험을 제외한 기타 보험종목을 가리켰으나, 자동차보험의 비중이 높아짐에 따라 현재는 자동차보험을 독립시키고 있다. 특종보험은 영국의 산업혁명 이후에 개발된 종목으로서 해상 ̇화재보험에 비해 역사가 짧기 때문에 일본에선 신종보험이라고 부른다. 우리나라에서 판매되고 있는 특종보험에는 상해 ̇조립 ̇건설공사 ̇기계 ̇영업배상책임 ̇도난 ̇특혜지급유리 ̇동물 ̇보증 ̇항공 ̇원자력보험 등 그 종류가 매우 다양하다 .",KIDI_BIGIN,2025-08-13 17:22:51
496,특종보험 / /,손해보험을 보험분야별로 구분하기 위하여 쓰이는 용어로서 본래는 손해보험 중에서 해상보험과 화재보험을 제외한 기타 보험종목을 지칭한다. 우리나라에서는 현재 자동차보험과 장기손해보험을 별도로 구분하고 있다.,DB생명,2025-08-14 13:18:54
717,특종보험 [영 : ],"본래는 손해보험 중에서 해상보험과 화재보험을 제외한 기타 보험종목을 가리켰으나, 자동차보험의 비중이 높아짐에 따라 현재는 자동차보험을 독립시키고 있다. 특종보험은 영국의 산업혁명 이후에 개발된 종목으로서 해상 ̇화재보험에 비해 역사가 짧기 때문에 일본에선 신종보험이라고 부른다.",KNIA,2025-08-14 12:21:26
164,특혜지급,보험자가 법적 보상책임이 없는 손해를 지급함을 말한다. 이는 중요한 고객에게 신용과 후의의 징표로서 행하는 것이다. 따라서 재보험자는 이에 동의할 의무가 없다.,KIDI_BIGIN,2025-08-13 17:22:51
718,파손 [영 : ],"화물이 파손되는 위험을 말하며 (찌그러짐), (휘어짐)과 구별하여야 한다. 유리/세라믹이나 가구류, 자개류 등 깨지기 쉬운 잡화에 대해서 파손위험 담보의 인수가 제한될 수 있다.",KNIA,2025-08-14 12:21:26
719,파열 [영 : ],물리적 폭발 의 개념으로 고압용기나 배관 등이 내용물의 압력을 견디지 못해 기체 또는 증기의 급격한 팽창을 수반하여 파열하는 현상.,KNIA,2025-08-14 12:21:26
720,파워스티어링,"자동차에서 동력에 따른 조향 장치로서, 유압, 공기압 등을 이용하여 핸들 조작을 쉽게 해줌.",KNIA,2025-08-14 12:21:26
721,파워윈도우,창문 유리를 스위치를 누르는 것만으로 같은 동작을 할 수 있도록 한 자동 윈도 시스템,KNIA,2025-08-14 12:21:26
722,팔레트 [영 : ],"어느 량의 화물을 일정한 수량단위로 모아 하역/보관/수송하기 위하여 사용되는 평면받침대를 말한다. 에는 , , 등의 종류가 있다.",KNIA,2025-08-14 12:21:26
119,패키지 ̇폴리시,"둘 이상의 보험종류에 속하는 둘 이상의 종목을 하나의 보험청약서로 인수하여, 하나의 보험증권을 발행하는 계약방식. 대상이 되는 보험종류는 화재보험, 상해보험, 배상책임보험, 동산종합보험, 그리고 도난보험이다. 각각의 보험종류의 보험료가 일정액 이상일 경우에는 할인제도가 있다.",KIDI_BIGIN,2025-08-13 17:22:49
258,펀드 자동재배분 (-)기능,투자성과에 따라 변동되는 펀드의 적립액 비율을 고객이 계약 체결 시 또는 펀드 변경시 설정한 비율로 자동재배분하는 기능을 옵션으로 부가하여 안정적인 투자전력을 유지할 수 있도록 하는 기능,한화생명,2025-08-14 14:29:51
497,편무계약 / /,"편무계약은 계약당사자 쌍방이 상호간의 대가적인 채무를 부담하는 쌍무계약에 대한 상대적인 개념으로, 계약당사자 일방만이 채무를 부담하는 계약을 말한다. 또한 계약당사자의 쌍방이 모두 채무를 부담하여도 이들 채무간에 상호대가적인 관계, 즉 쌍방 채무간에 의존적인 관계가 존재하지 않으면 이 역시 편무계약이다. 보험계약에 있어 보험계약자는 보험료 납입의무라는 구체적인 채무를 부담하나, 보험회사는 보험사고가 발생하는 경우에 한해 보험금 지급의무를 부담한다. 일반적으로 보험계약에 대해서는 쌍무계약으로 보고 있다.",DB생명,2025-08-14 13:18:54
120,편의선적선,<리베리아> <파나마> 등과 같 이 세제의 규칙이나 선원자격등의 해운관계 규칙이 엄격하지 않은 나라에 편의상 선적 을 두는 선박을 말한다. 해운회사가 편의선적선을 소유하는 주된 목적은 외국인 선원 을 고용함으로써 인건비의 경감을 도모하고자 하는 데 있다.,KIDI_BIGIN,2025-08-13 17:22:49
121,평가제보험,보험계약의 당사자가 계약체결에 즈음해서 사전에 보험가액을 협정한 때는 그것이 객관적인 평가에 따른 보험가액과 합치하든 안하든 불문하고 당사자는 이것에 구속되고 이협정액을 보험가액으로해서 제문제를 처리하도록 되어있다. 이와같이 당사자간에 보험가액의 협정을 한 경우의 보험계약을 평가제보험이라고 한다. 이것과 달리 계약체결시에 사전에 보험가액의 협정이 이루어지지 않은 보험계약을 미평가보험이라고 한다.,KIDI_BIGIN,2025-08-13 17:22:49
723,평균공시이율,감독원장이 정하는 바에 따라 산정한 전체 보험회사 공시이율의 평균을 말합니다.,KNIA,2025-08-14 12:21:26
122,평균수명,출생시 즉 0세의 평균여명을 평균수명이라고 한다. 평균수명에는 전체 연령의 생존연령이 계산에 들어가 있고 그 집단의 건강 여부를 가장 잘 반영한 숫자로서 각종 인구집단의 위생상태를 비교하는 지표의 하나로 생각되고 있다.,KIDI_BIGIN,2025-08-13 17:22:49
498,평균수명 / /,출생시 즉 0세의 평균여명을 평균수명이라고 하며 특정 집단의 건강 여부를 가장 잘 반영한 숫자로서 각종 인구집단의 위생상태를 비교하는 지표의 하나로 생각되고 있다. 평균수명은 과거의 출생과 사망의 결과치인 인구의 연령구성에 의해 좌우되는 특정연도의 사망자연령평균과는 다르다.,DB생명,2025-08-14 13:18:54
724,평균수명 [영 : ],출생시 즉 0세의 평균여명을 평균수명이라고 한다. 평균수명에는 전체 연령의 생존연령이 계산에 들어가 있고 그 집단의 건강 여부를 가장 잘 반영한 숫자로서 각종 인구집단의 위생상태를 비교하는 지표의 하나로 생각되고 있다.,KNIA,2025-08-14 12:21:26
123,평균여명,"어느 연령의 사람이 앞으로 생존해 있을 수 있는 평균연수. 다시 말해서 이제부터 몇년을 살아 있을 수 있는가를 가리키는 숫자인 것인데, 각 연령별, 남녀별로 생명표에서 표시한다",KIDI_BIGIN,2025-08-13 17:22:49
256,평균여명,어떤 연령에서 그 연령의 사람이 미래에 생존할 수 있는 기간의 평균을 의미한다.,한화생명,2025-08-14 14:29:51
499,평균여명 / /,"평균여명이란 여명의 평균을 말한다. 어느 연령의 여명이란 그 연령으로부터 사망할 때까지의 기간을 말하며, 0세의 평균여명을 평균수명이라 부른다.",DB생명,2025-08-14 13:18:54
725,평균여명 [영 : ],"어느 연령의 사람이 앞으로 생존해 있을 수 있는 평균연수. 다시 말해서 이제부터 몇년을 살아 있을 수 있는가를 가리키는 숫자인 것인데, 각 연령별, 남녀별로 생명표에서 표시한다.",KNIA,2025-08-14 12:21:26
726,평균임금,퇴직 등 사유가 발생한 날 이전 3개월간 근로자에게 지급된 임금총액을 그 기간의 총 일수로 나눈 금액.,KNIA,2025-08-14 12:21:26
124,평준보험료,보험료 납입 전기간을 통해서 평준화되어 있는 보험료를 말한다. 노년이 되면 사망률이 증가한다는 이유로 보험료가 아주 높아지게 되는데 이러한 부조리가 평준보험료 방식을 채용함으로써 해소된다. 오늘날에는 단체정기보험 ̇위험보험료식 재보험을 제외하고는 거의 모 든 생명보험이 평준보험료를 채택하고 있다.,KIDI_BIGIN,2025-08-13 17:22:49
253,평준보험료,"자연보험료를 전보험기간에 걸쳐 평준화한 보험료를 의미하며, 전 보험기간에 걸쳐 수지상등이 되도록 정한 정액의 보험료를 의미한다. 우리나라 보험회사는 일반적으로 보험료 산출시 평준보험료로 산출한다.",한화생명,2025-08-14 14:29:51
500,평준보험료 / /,자연보험료와 상대되는 개념으로서 생명보험계약에 있어서 연령이 많아져서 사망률이 변하더라도 보험료가 변하지 않는 방식이다. 즉 매년의 보험료를 동일액으로 하여 매년 보험료 수입이 보험금 지급에 지장이 없도록 하고 보험기간이 만료한 때에 수입과 지출이 동일하도록 수리적으로 계산된 보험료이다. 한다.,DB생명,2025-08-14 13:18:54
261,평준순보험료식 책임준비금,"영업보험료가 평준식인 경우, 평준순보험료와 보험금 지급만을 고려해서 계산하는 책임준비금의 이상적인 형태로 경영의 기반이 확고해지면 이 방식으로 옮겨가도록 하려는 노력을 기울이고 있다. 평준순보험식 또는 순보험료식 책임준비금이라고 한다.",한화생명,2025-08-14 14:29:51
125,평준순보험료식 책임준비금(,"영업보험료가 평준식인 경우, 평준순보험료와 보험금 지급만을 고려해서 계산하는 책임준비금의 적립방법이다. 일반적으로 책임준비금의 이상적인 형태로 인식되고 있으며, 보험회사들은 경영의 기반이 확고해지면 이 방식으로 옮겨가도록 하려는 노력을 기울이고 있다. 평준순보험식 또는 순보험료식 책임준비금이라고 한다.",KIDI_BIGIN,2025-08-13 17:22:49
501,평준순보험료식 책임준비금(구 순보험료식책임준비금) / /,사업비에 관한 것은 일체 고려하지 않고 평준순보험료에 의한 보험료 수입과 예정보험금지급에 의한 지출만을 고려해서 계산하는 책임준비금을 말한다. 순보험료식 적립방식은 평준화에 의하여 매년 동액의 순보험료를 수입재원으로 하기 때문에 초년도부터 다액의 준비금을 적립해야 하는 보험수리상 가장 안전한 적립방법이다. 그러나 실제로는 신계약 모집시 회사가 상당한 신계약비를 지출하기 때문에 초년도경비가 차년도 이후 경비를 크게 상회하게 된다.,DB생명,2025-08-14 13:18:54
126,포괄계약,"보험의 목적이 둘 이상인 인수단위에 대해서 하나의 보험금액을 정하여 체결하는 보험계약을 말한다. 단일계약에 대립되는 개념이다. 화재보험에서는 동일구내에 소재하는 동산 ̇건축 중의 건물 및 그 건축재료, 건축 중의 가설공작물, 설비 및 이들의 재료 등을 포괄계약으로 인수한다. 손해보상액은 각 인수단위의 보험가액의 비율에 의해서 보험금액을 안분하여 그 안분액을 보험금액으로 해서 계산된다.",KIDI_BIGIN,2025-08-13 17:22:49
727,포괄계약 [영 : ],"보험의 목적이 둘 이상인 인수단위에 대해서 하나의 보험금액을 정하여 체결하는 보험계약을 말한다. 단일계약에 대립되는 개념이다. 화재보험에서는 동일구내에 소재하는 동산 ̇건축 중의 건물 및 그 건축재료, 건축 중의 가설공작물, 설비 및 이들의 재료 등을 포괄계약으로 인수한다. 손해보상액은 각 인수단위의 보험가액의 비율에 의해서 보험금액을 안분하여 그 안분액을 보험금액으로 해서 계산된다.",KNIA,2025-08-14 12:21:26
728,포괄예정보험(증권) [영 : ],"포괄예정보험의 경우에 발행되는 보험증권을 말한다. 포괄예정보험계약의 경우 가 발행되거나 가 계약 양당사자에 의해 작성된다. 일정한 항로, 화물의 종류, 보험조건의 개요, 개산예정액을 보험금액으로 하고 특정의 보험회사와 계약하고 화물을 선적할 때마다 명세를 보험회사에 통지하고 예정보험금액에 달 할 때까지 포괄적으로 보상되는 보험이다.",KNIA,2025-08-14 12:21:26
127,포괄책임주의,"보험계약에서 보험자가 부담하는 가지가지의 위험을 포괄적으로 규정하는 방식으로, 하나하나 열거하는 열거책임주의에 대립되는 보험용어이다. 해상보험의 의 조건이나 특종보험의 가 포괄책임 주의를 택하고 있다. 그러나 실제의 거래에서는 모든 손해를 부담하지 않고 있는데, 보험자는 면책규정을 삽입함으로써 포괄책임주의를 제한하고 있는 것이다.",KIDI_BIGIN,2025-08-13 17:22:49
729,포스팅제도,자동차보험 불량물건을 공동물건으로 인수하기 전에 다른 보험사의 인수여부를 확인하는 공개입찰방식 제도,KNIA,2025-08-14 12:21:26
128,포트폴리오,보험용어로서의 포트폴리오는 다음의 세 가지 뜻으로 사용된다. 1보험회사가 원보험으로 인수한 계약의 총체. 이는 그 회사의 원보험계약의 양부를 말한다. 2재보험계약에 의하여 출재되는 재보험의 총체 3비례적 재보험특약이 만기 ̇해약 또는 갱신 시점에 있어서 미지급보험금 및 미경과보험료의 재보험 해당액을 재보험자로부터 회수할 수 있도록 재보험특약에 명시되어 있는 경우의 그 미경과보험료 및 미지급보험금을 말한다.,KIDI_BIGIN,2025-08-13 17:22:50
129,포획나포부담보약관,"영문 해상보험증권 즉, 협회적하약관, 협회기간 보험약관, 협회항해보험약관 기타 각종의 협회약관에도 삽입되어 있으며, 포획과 나포뿐만 아니라 전쟁위험 일반의 면책을 규정하고 있다.",KIDI_BIGIN,2025-08-13 17:22:50
730,폭발 [영 : ],"화학적 폭발의 개념으로 장치내부에서 가스폭발이 생겨 당해 장치가 파손한 경우와 같이 화약, 가스 등이 열이나 충격에 의하여 화학적 변화를 일으켜 기체의 급격한 팽창을 수반하는 현상.",KNIA,2025-08-14 12:21:26
897,폴리시 홀더즈 서프러스,미국 각주의 보험업법에 근거해서 산출된 순자산(보험업법상의 자산에서 부채를 공제한 잔액)과 순보험료와의 비율. 이 비율은 미국 손해보험회사의 담보력을 측정하는 지표로 사용되고 있다,KIDI_BIGIN,2025-08-13 17:23:18
130,폴리시이어베이시스,"보험회사의 손익 또는 손해율 계산방법의 하나로 어카운트 이어 베이시스와 대비해서 사용된다. 인수연도별 계산이라고도 불리며 보험계약의 인수연도마다 구분해서 보험료, 보험금 등을 집계해서 손익계산을 하는 것. 계약의 인수로부터 보험금의 지급까지 수년이 걸리는 경우는 인수연도별 계산을 장기간 계속함에 따라, 보다 정확한 보험성적의 검증이 가능해진다.",KIDI_BIGIN,2025-08-13 17:22:50
855,표,"의 약어. 미국 생명보험회사의 보통보험 경험에 기초해서 작성된 경험표. 우리나라의 경험표는 예정사망률이며 보험료, 책임준비금, 해약환급금의 결정에 큰 영향을 주고 있다. 그러나 미국에서의 경험표는, 책임준비금 평가 및 해약환급금 계산용으로 사용되고, 정부의 규제기준으로서 중요한 의미를 가지고 있지만, 보험료 계산자료로 강제되어 있는 것은 아니다. 표의 발표연도를 사용한 명칭으로, 현재까지 1941 표, 1958 표, 1980 표의 세가지 표가 작성되어 있다. 있다. 따라서 보험계약은 쌍무계약이다.",KIDI_BIGIN,2025-08-13 17:23:17
537,표 / /,"의 약어로 미국 생명보험회사의 보통보험 경험에 기초해서 작성된 경험표. 우리나라의 경험표는 예정사망율로 보험료, 책임준비금, 해약환급금의 결정에 큰 영향을 준다. 반면 미국에서는 경험표를 책임준비금 평가 및 해약환급금 계산용으로 사용하며, 정부의 규제기준으로서 중요한 의미를 가지고 있지만 보험료 계산자료로 강제되고 있지는 않다.",DB생명,2025-08-14 13:18:54
131,표준미달체,"생명보험의 가입에 있어서는 통상 표준체 이상의 대상만이 선택되는데, 그 표준 이하의 체격 ̇건강상태로 일반의 조건으로는 가입을 거부당하는 피보험체를 표준미달체라고 한다. 표준체의 위험도를 넘고 있으나, 그 위험의 정도에 상응한 특별조건(보험금 삭감 ̇특정부위부담보 ̇할증보험료 징수)을 붙임으로써 보험의 대상이 될 수 있는 것을 말하며 약체 ̇특별조건체라고도 한다.",KIDI_BIGIN,2025-08-13 17:22:50
263,표준미달체,"생명보험의 가입에 있어서는 통상 표준체 이상의 대상만이 선택되는데, 그 표준 이하의 체격, 건강상태로 일반의 조건으로는 가입을 거부당하는 피보험체를 표준미달체라고 한다. 표준체의 위험도를 넘고 있으나, 그 위험의 정도에 상응한 특별조건(보험금삭감, 특정부위부담보, 할증보험료징수)을 붙임으로써 보험의 대상이 될 수 있는 것을 말하며 약체, 특별조건체라고도 한다.",한화생명,2025-08-14 14:29:51
502,표준미달체 (구 표준하체) / /,"피보험자의 건강상태 즉, 위험정도에 따라 보험요율이 결정되는데, 표준요율로 계약할 수 없는 피보험자를 표준미달체라 한다. 표준미달체는 표준체의 사망률에 대하여 일정율 이상의 초과사망지수를 나타내는 위험(통상 25∼30%를 상회하는 위험)을 보이므로 정상적인 위험을 갖는 표준체에 비해 초과위험을 보전하는 절차를 거쳐야만 보험계약이 가능하다. 표준미달체에 대한 위험지수의 평가는 숫자사정법이 널리 쓰이고 있는데, 이는 1904년경부터 실용화되었으며 뉴욕생명의 사의였던 로저스와 보험계리인 헌터의 공동연구에 의해 개발되었다. 표준미달체의 초과위험에 대한 보전은 보험료 할증법, 보험금 삭감법, 연증법 등의 방법이 일반적으로 사용된다",DB생명,2025-08-14 13:18:54
252,표준미달체보험,"피보험자(보험대상자)의 건강상태, 직업위험 등에 의하여 그 사망발생 위험도가 통상의 건강체보다 큰 사람을 표준미달체라고 하며, 이들을 대상으로 하는 보험을 표준미달체보험이라고 한다.",한화생명,2025-08-14 14:29:51
132,표준미달체보험(,"표준미달체를 대상으로 하는 보험. 신체의 의학적 결함이 있거나 위험한 직업에 종사하고 있는 사람들의 사망률은 일반적인 건강한 사람들의 사망률에 비해서 높기 때문에, 위험도에 상응한 특별조건이 붙은 보험이 제공된다. 특별조건에는 체감성 위험에 대한 보험금 삭감지급법, 체증성 위험에 대한 연증법, 할증보험료 징수법 또는 양자의 병용법이 있다.",KIDI_BIGIN,2025-08-13 17:22:50
255,표준사업방법서,금융감독위원회가 생명보험상품 판매유지에 관한 생보사의 사업방법을 규정한 서류이다.,한화생명,2025-08-14 14:29:51
503,표준약관 / /,"금융감독원에서 개별보험약관에 공통적으로 기재되어야 할 사항을 미리 표준화하여 정해 놓은 것으로, 표준약관과 다르게 개별보험약관을 작성하고자 하는 경우에는 금융감독원에 미리 신고하여 심사를 받아야 한다.",DB생명,2025-08-14 13:18:54
133,표준요율,"표준이 되는 위험요인에 대해서 일정요율을 정해놓고, 실제의 계약에 있어서는 그때마다 보험의 목적, 위험의 실태 등에 따라 수정해서 적용하는 요율. 범위요율과는 달리 그 수정폭에 한도가 없다.",KIDI_BIGIN,2025-08-13 17:22:50
504,표준위험률 / /,책임준비금 산출시 기준이 되는 기초위험률을 말한다. 보험회사가 준비금을 적립할 때 표준위험률보다 낮은 위험률을 사용할 경우 보험금 지급에 문제가 발생할 소지가 있으므로 금융감독원장이 기준위험률을 정한다.,DB생명,2025-08-14 13:18:54
505,표준이율 / /,"금융감독원이 보험회사의 재무건전성을 재고토록 정한 준비금 적립시 적용하는 이율을 말한다. 보험회사는 보험료 산출시 예정이율은 자유롭게 정할 수 있지만 예정이율 을 높게 적용할 경우 준비금 적립이 부족할 수 있어 향후 보험금 지급에 문제가 발생할 소지가 있으므로 금융감독원장이 기준이율을 정한다. 표준이율은 매보험년도 개시시 결정되며 해당 사업년도 체결된 계약은 전보험기간에 적용한다. 다만, 금리연동형 보험계약의 적립부분은 보험료 및 책임준비금 산출방법서에서 정한 부리이율 중 최고이율을 적용한다.",DB생명,2025-08-14 13:18:54
506,표준책임준비금 / /,"보험가격자유화에 따라 보험사가 예정이율을 자율적으로 적용하더라도 보험료산출 예정이율과 준비금적립 이율을 이원화하여, 보험료산출시 사용되는 예정이율은 회사별로 자유화하지만, 책임준비금적립시 사용되는 이율은 감독당국이 최고한도를 정하여 책임준비금이 일정수준이상 적립되도록 하는 제도로서 회사별 과열경쟁을 방지하고, 재무건전성을 제고하는 기능이 있다.",DB생명,2025-08-14 13:18:54
257,표준책임준비금제도,보험사들이 표준이율보다 높은 이율을 사용하여 보험료가 저렴한 상품을 판매하는 경우 준비금은 표준이율로 적립하여야 하기 때문에 보험사들의 과당경쟁을 제한할 수 있는 제도적 장치이다.,한화생명,2025-08-14 14:29:51
134,표준체,"통상의 보험요율이 적용되는 생명보험의 피보험체를 말한다. 즉 신체적 또는 도덕적 위험사정 등의 여러 가지로 보아 뚜렷한 결점이 없어서, 기준보험료로 특수조건을 붙이지 않고 계약할 수 있는 피보험체. 실무적으로는, 피보험자의건강상태(현증 ̇기왕증)와 직업 등의 위험상태에 관한 고지 및 진단심사 등의 선택자료에 의해서 위험도를 측정하여, 정해진 위험의 범위내에 있다고 인정되면 보험계약을 체결한다.",KIDI_BIGIN,2025-08-13 17:22:50
262,표준체,"통상의 보험요율이 적용되는 생명보험의 피보험체를 말한다. 즉 신체적 또는 도덕적 위험사정 등의 여러 가지로 보아 뚜렷한 결점이 없어서, 기준보험료로 특수조건을 붙이지 않고 계약할 수 있는 피보험체. 실무적으로는, 피보험자(보험대상자)의 건강상태(현증, 기왕증)와 직업 등의 위험상태에 관한 고지 및 진단심사 등의 선택자료에 의해서 위험도를 측정하여, 정해진 위험의 범위내에 있다고 인정되면 보험계약을 체결한다.",한화생명,2025-08-14 14:29:51
507,표준체 / /,"신체상, 도덕상 및 기타 어느 점으로나 명확한 결점이 없고, 기준보험료로서 또한 특별조건을 붙이지 않고 부보할 수 있는 피보험자를 말한다. 사망률의 관점으로 볼때 표준사망율에 대하여 평균 100%를 나타내는 것으로서 표준체를 신체상 및 기타조건에 따라 몇가지 집단으로 분류시 이들의 사망율은 최저 75%에서 최고 120%정도까지 되나 상쇄하여 전체가 100%로 되는 것이다. 즉 표준사망율 이하의 우량체와 경도의 결함체도 이에 포함된다. 표준사망률이란 합리적으로 경영되고 있는 회사들에서 표준체로서 계약된 집단의 경험사망률이다.",DB생명,2025-08-14 13:18:54
508,표준체계약 / /,"신체상, 도덕상 및 기타 어느 면에서도 정확한 결점이 없기 때문에 특별 조건을 붙이지 않고 기준보험료로서 보험에 가입할 수 있는 계약을 말한다.",DB생명,2025-08-14 13:18:54
251,표준체보험,"표준체보험이라 정상적인 건강체만을 대상으로 하는 보험이다. 우리나라의 경우, 일반적인 생명보험은 대개 표준체를 대상으로 하고 있다.",한화생명,2025-08-14 14:29:51
509,표준해약환급금 / /,보험가격자유화에 따라 보험사가 예정사업비(신계약비)를 자유화할 경우 모집수당 등 신계약비의 과도한 지출로 인해 해약환급금이 축소되는 것을 방지하기 위하여 감독당국이 규정한 최소한의 해약환급금을 말한다. 표준해약환급금은 보험가입자를 보호하는 기능이 있다.,DB생명,2025-08-14 13:18:54
731,품질보증제도,"1 청약서상 자필서명 2 계약자 보관용 청약서(청약서 부본) 전달 3 약관전달 및 중요내용 설명 ※ 보험계약자가 청약시 보험약관과 계약자 보관용 청약서(청약서 부본)을 전달받지 못하였거나 청약서에 자필서명 또는 날인을 하지 않았을 경우, 약관의 중요한 설명을 받지 못하였을 때에는 청약일로부터 3개월 이내에 회사의 보험계약의 취소를 요구할 수 있습니다.",KNIA,2025-08-14 12:21:26
135,풍수재보험,"보험의 목적인 주택 ̇점포 ̇공장 그밖의 건물, 교량, 그밖의 공작물, 입목(농작물은 제외), 상품, 가구, 기계 그밖의 동산이 태풍, 회오리바람, 폭풍우, 홍수, 해일 등의 풍재 또는 수재로 말미암아 입은 손해에 대해서 보험금을 지급한다. 우리나라에선 독립된 보험상품은 없고 화재보험에 풍수재 위험담보특약을 첨부해서 인수하고 있다.",KIDI_BIGIN,2025-08-13 17:22:50
136,프로파제도,"생명보험의 모집제도의 하나로써, 데비트제도에서 판매시장이 일정지역에 국한된데 반해, 이 제도에서는 판매시장이 전국적으로 개방되어 있다. 90%이상이 남자모집인으로 구성된 고능률 ̇고보수 위주의 전업모집인 체제이다.",KIDI_BIGIN,2025-08-13 17:22:50
510,프로퍼제도 / /,"생명보험에서 판매시장이 일정지역으로 국한되어 있는 데빗시스템과 달리, 이 제도는 전국을 하나의 판매시장으로 하여 보험모집을 하는 제도를 말한다.",DB생명,2025-08-14 13:18:54
137,프론팅,그 나라의 영업면허가 없는 제3국의 보험회사가 그 나라의 보험계약을 인수하려고 하는 경우 요건을 갖춘 다른 보험회사로 하여금 일차적으로 계약을 인수시킨 다음 자기가 그 계약의 전부 또는 일부를 재보험을 통하여 다시 인수하는 것을 <프론팅>이라 한다. <프론팅>을 해주는 회사는 대가로서 수수료를 받는다.,KIDI_BIGIN,2025-08-13 17:22:50
138,피보험이익,"어떤 물건에 어떤 우연한 사고가 발생함으로써, 어떤 사람이 손해를 입을 위험이 있는 경우에, 그 어떤 사람과 어떤 물건 사이에 개재하는 이해관계를 피보험이익이라고 한다. 피보험이익은 손해보험계약의 중요한 요소인 것이며, 상법에서는 보험계약의 목적이라고 되어 있다. 피보험이익이 없는 손해보험계약은 보험일 수는 없으며 단지 도박행위일 뿐이다. 생명보험계약에서는 피보험이익이라는 요소는 존재하지 않는다.",KIDI_BIGIN,2025-08-13 17:22:50
260,피보험이익,"우연한 사고에 있어 어떤 사람이 손해를 입을 위험이 있는 경우에 그 어떤 사람과 어떤 물건 사이에 개재하는 이해관계를 피보험이익이라고 한다. 피보험이익은 손해보험계약의 중요한 요소인 것이며, 상 법에서는 보험계약의 목적이라고 되어 있다.",한화생명,2025-08-14 14:29:51
511,피보험이익 / /,"일반적으로 보험의 목적인 일정한 물건 또는 재산내지 재물에 대한 우연한 사고 곧 보험사고의 발생·미발생에 관하여 일정한 사람 곧 피보험자가 가지는 이해관계를 피보험이익이라고 한다. 다시 말하면 우연한 사고가 발생하면 그로 인하여 손해를 입고, 우연한 사고가 발생하지 않으면 손해를 입지않을 소극적 이익이 있는 경우 그 이해관계를 말한다. 피보험이익은 손해보험계약의 중요한 요소인 것이며, 상법에서는 보험계약의 목적이라고 되어있다. 생명보험과 같은 정액보험의 경우에도 영미에서는 피보험이익의 관념을 인정하고 있으나 이러한 고유의 피보험이익과는 거리가 멀다.",DB생명,2025-08-14 13:18:54
732,피보험이익 [영 : ],"어떤 물건에 어떤 우연한 사고가 발생함으로써, 어떤 사람이 손해를 입을 위험이 있는 경우에, 그 어떤 사람과 어떤 물건 사이에 개재하는 이해관계를 피보험이익이라고 한다. 피보험이익은 손해보험계약의 중요한 요소인 것이며, 상법에서는 보험계약의 목적이라고 되어 있다. 피보험이익이 없는 손해보험계약은 보험일 수는 없으며 단지 도박행위일 뿐이다. 생명보험계약에서는 피보험이익이라는 요소는 존재하지 않는다.",KNIA,2025-08-14 12:21:26
